REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
Region 9,2017,33,637,146,67901
Region 10,2017,33,14,46,7372
Region 1,2017,34,117,82,27528
Region 2,2017,34,1364,147,117149
Region 3,2017,34,606,208,96830
Region 4,2017,34,1507,237,109909
Region 5,2017,34,471,190,72401
Region 6,2017,34,1447,206,83329
Region 7,2017,34,24,40,9396
Region 8,2017,34,101,75,28327
Region 9,2017,34,991,158,79387
Region 10,2017,34,25,36,7251
Region 1,2017,35,107,82,28366
Region 2,2017,35,1335,143,117334
Region 3,2017,35,708,208,95916
Region 4,2017,35,1668,227,109445
Region 5,2017,35,571,197,76020
Region 6,2017,35,1544,202,79998
Region 7,2017,35,13,37,9493
Region 8,2017,35,147,76,29594
Region 9,2017,35,1000,159,80679
Region 10,2017,35,40,39,11351
Region 1,2017,36,98,84,27788
Region 2,2017,36,1299,143,115933
Region 3,2017,36,842,219,102461
Region 4,2017,36,1545,243,106501
Region 5,2017,36,645,191,68648
Region 6,2017,36,1624,200,84648
Region 7,2017,36,26,36,8034
Region 8,2017,36,139,76,26530
Region 9,2017,36,814,154,69265
Region 10,2017,36,40,38,10393
Region 1,2017,37,166,85,33979
Region 2,2017,37,1749,154,137440
Region 3,2017,37,899,228,115897
Region 4,2017,37,1409,238,103776
Region 5,2017,37,916,203,85769
Region 6,2017,37,1733,221,90759
Region 7,2017,37,25,36,10092
Region 8,2017,37,248,115,66938
Region 9,2017,37,1093,165,76379
Region 10,2017,37,66,40,11726
Region 1,2017,38,175,85,34422
Region 2,2017,38,2019,157,136473
Region 3,2017,38,999,221,115598
Region 4,2017,38,1483,238,113164
Region 5,2017,38,1003,213,87162
Region 6,2017,38,1664,224,92543
Region 7,2017,38,54,36,10092
Region 8,2017,38,177,121,56686
Region 9,2017,38,917,151,70367
Region 10,2017,38,72,38,11707
Region 1,2017,39,161,82,32027
Region 2,2017,39,2096,155,141695
Region 3,2017,39,975,213,99174
Region 4,2017,39,1637,233,110149
Region 5,2017,39,1090,213,87979
Region 6,2017,39,1798,220,91550
Region 7,2017,39,50,35,9835
Region 8,2017,39,300,117,76428
Region 9,2017,39,921,152,74719
Region 10,2017,39,51,48,9521
Region 1,2017,40,302,131,45825
Region 2,2017,40,2017,177,143092
Region 3,2017,40,2189,363,204394
Region 4,2017,40,2504,373,160187
Region 5,2017,40,1251,287,112918
Region 6,2017,40,2180,285,113999
Region 7,2017,40,206,110,23964
Region 8,2017,40,353,156,67787
Region 9,2017,40,1396,194,84384
Region 10,2017,40,441,144,46342
Region 1,2017,41,413,137,53031
Region 2,2017,41,2134,176,141881
Region 3,2017,41,2143,358,189444
Region 4,2017,41,2642,379,163199
Region 5,2017,41,1293,296,111353
Region 6,2017,41,2275,286,114144
Region 7,2017,41,230,113,24306
Region 8,2017,41,416,148,65510
Region 9,2017,41,1237,200,84397
Region 10,2017,41,484,152,49330
Region 1,2017,42,415,137,55284
Region 2,2017,42,2514,179,146885
Region 3,2017,42,2287,363,188869
Region 4,2017,42,2636,378,161299
Region 5,2017,42,1279,303,116008
Region 6,2017,42,2467,282,112735
Region 7,2017,42,314,112,26489
Region 8,2017,42,428,147,66795
Region 9,2017,42,1369,214,91925
Region 10,2017,42,610,151,50787
Region 1,2017,43,514,137,56445
Region 2,2017,43,2660,181,147660
Region 3,2017,43,2454,352,185434
Region 4,2017,43,3263,386,166056
Region 5,2017,43,1353,300,113884
Region 6,2017,43,2693,286,114128
Region 7,2017,43,340,110,26522
Region 8,2017,43,510,151,55306
Region 9,2017,43,1474,214,93697
Region 10,2017,43,571,149,47866
Region 1,2017,44,489,142,54335
Region 2,2017,44,2713,169,142452
Region 3,2017,44,2559,358,184583
Region 4,2017,44,3581,383,164275
Region 5,2017,44,1339,303,114585
Region 6,2017,44,3166,249,108661
Region 7,2017,44,420,113,29525
Region 8,2017,44,529,151,68613
Region 9,2017,44,1618,214,85161
Region 10,2017,44,655,140,49950
Region 1,2017,45,615,137,58407
Region 2,2017,45,2722,178,142963
Region 3,2017,45,2830,358,189382
Region 4,2017,45,4377,396,170584
Region 5,2017,45,1556,310,116083
Region 6,2017,45,3778,282,115167
Region 7,2017,45,370,113,24924
Region 8,2017,45,582,146,69116
Region 9,2017,45,1496,213,84618
Region 10,2017,45,731,155,49835
Region 1,2017,46,666,138,58331
Region 2,2017,46,3454,183,146946
Region 3,2017,46,3236,358,191526
Region 4,2017,46,4945,394,174724
Region 5,2017,46,1416,301,112157
Region 6,2017,46,4558,285,129547
Region 7,2017,46,497,113,28475
Region 8,2017,46,682,149,66454
Region 9,2017,46,1688,222,89854
Region 10,2017,46,750,153,56276
Region 1,2017,47,603,140,40500
Region 2,2017,47,3028,181,130409
Region 3,2017,47,3071,355,167572
Region 4,2017,47,4584,385,139546
Region 5,2017,47,1340,301,84736
Region 6,2017,47,4105,282,98447
Region 7,2017,47,489,114,21720
Region 8,2017,47,529,151,53676
Region 9,2017,47,1293,211,65938
Region 10,2017,47,774,151,45770
Region 1,2017,48,758,139,56997
Region 2,2017,48,3106,181,150567
Region 3,2017,48,3766,363,199459
Region 4,2017,48,5149,385,175522
Region 5,2017,48,1897,298,117115
Region 6,2017,48,5205,288,122732
Region 7,2017,48,481,111,27658
Region 8,2017,48,706,148,67675
Region 9,2017,48,1888,219,90190
Region 10,2017,48,796,147,49435
Region 1,2017,49,877,139,57850
Region 2,2017,49,3830,180,145634
Region 3,2017,49,3528,357,185870
Region 4,2017,49,5075,388,156320
Region 5,2017,49,2196,303,116359
Region 6,2017,49,5229,285,113766
Region 7,2017,49,611,116,28292
Region 8,2017,49,772,146,69552
Region 9,2017,49,2001,214,82576
Region 10,2017,49,836,144,43964
Region 1,2017,50,912,138,55157
Region 2,2017,50,3941,177,139115
Region 3,2017,50,3896,352,182024
Region 4,2017,50,6495,386,158679
Region 5,2017,50,2593,305,110040
Region 6,2017,50,7909,280,120082
Region 7,2017,50,812,114,26924
Region 8,2017,50,837,147,60456
Region 9,2017,50,3017,217,86432
Region 10,2017,50,1090,146,45374
Region 1,2017,51,959,138,49495
Region 2,2017,51,4603,171,140423
Region 3,2017,51,4676,354,184032
Region 4,2017,51,10005,375,156247
Region 5,2017,51,3398,285,102102
Region 6,2017,51,11585,271,123244
Region 7,2017,51,1103,110,24814
Region 8,2017,51,1153,146,56077
Region 9,2017,51,3632,211,80884
Region 10,2017,51,1668,150,46660
Region 1,2017,52,1010,139,36478
Region 2,2017,52,4944,158,127172
Region 3,2017,52,6150,328,168846
Region 4,2017,52,10035,381,136123
Region 5,2017,52,3990,279,79028
Region 6,2017,52,10120,233,102072
Region 7,2017,52,1148,112,18108
Region 8,2017,52,1177,150,42788
Region 9,2017,52,4359,212,69031
Region 10,2017,52,2322,140,48653
