REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
Region 2,2006,44,219,90,30648
Region 3,2006,44,522,112,34206
Region 4,2006,44,1474,338,110167
Region 5,2006,44,912,234,70554
Region 6,2006,44,835,142,35406
Region 7,2006,44,155,86,23004
Region 8,2006,44,142,89,41362
Region 9,2006,44,801,219,62203
Region 10,2006,44,84,35,5214
Region 1,2006,45,205,132,34772
Region 2,2006,45,290,97,30648
Region 3,2006,45,429,109,32891
Region 4,2006,45,1712,345,111633
Region 5,2006,45,1013,237,71552
Region 6,2006,45,1191,146,39039
Region 7,2006,45,154,89,21467
Region 8,2006,45,282,92,41477
Region 9,2006,45,768,214,65636
Region 10,2006,45,95,36,5786
Region 1,2006,46,244,129,33896
Region 2,2006,46,322,93,31183
Region 3,2006,46,518,108,32379
Region 4,2006,46,1963,334,110388
Region 5,2006,46,1186,238,73774
Region 6,2006,46,1260,143,38049
Region 7,2006,46,157,90,19341
Region 8,2006,46,195,90,44046
Region 9,2006,46,738,215,64975
Region 10,2006,46,85,34,5914
Region 1,2006,47,248,129,24337
Region 2,2006,47,372,94,23545
Region 3,2006,47,485,113,24058
Region 4,2006,47,1811,336,79699
Region 5,2006,47,903,235,55697
Region 6,2006,47,1179,149,31720
Region 7,2006,47,132,85,15823
Region 8,2006,47,193,93,31730
Region 9,2006,47,743,217,45200
Region 10,2006,47,90,37,5013
Region 1,2006,48,235,130,33712
Region 2,2006,48,534,94,33349
Region 3,2006,48,638,110,31786
Region 4,2006,48,2330,337,116303
Region 5,2006,48,1155,236,70871
Region 6,2006,48,1237,144,37582
Region 7,2006,48,220,89,19052
Region 8,2006,48,206,90,42130
Region 9,2006,48,868,218,60978
Region 10,2006,48,107,38,6326
Region 1,2006,49,282,126,31700
Region 2,2006,49,478,91,30811
Region 3,2006,49,625,107,31222
Region 4,2006,49,2702,347,108064
Region 5,2006,49,1253,238,71618
Region 6,2006,49,1299,154,38337
Region 7,2006,49,262,88,20097
Region 8,2006,49,141,83,37599
Region 9,2006,49,972,221,61263
Region 10,2006,49,108,38,6030
Region 1,2006,50,326,125,31135
Region 2,2006,50,526,94,29365
Region 3,2006,50,707,110,32947
Region 4,2006,50,4130,340,105158
Region 5,2006,50,1403,234,70850
Region 6,2006,50,1603,145,34801
Region 7,2006,50,296,87,19463
Region 8,2006,50,219,93,42474
Region 9,2006,50,1062,223,62487
Region 10,2006,50,124,41,6497
Region 1,2006,51,271,119,26333
Region 2,2006,51,645,92,26012
Region 3,2006,51,719,107,29007
Region 4,2006,51,3769,319,88384
Region 5,2006,51,1601,234,63807
Region 6,2006,51,1389,141,29474
Region 7,2006,51,378,85,16688
Region 8,2006,51,249,90,31130
Region 9,2006,51,1055,210,48878
Region 10,2006,51,116,38,5621
Region 1,2006,52,338,115,20416
Region 2,2006,52,435,89,19119
Region 3,2006,52,695,106,21973
Region 4,2006,52,2453,316,61555
Region 5,2006,52,1858,224,61426
Region 6,2006,52,1360,111,24018
Region 7,2006,52,375,82,14140
Region 8,2006,52,296,79,18062
Region 9,2006,52,995,201,41017
Region 10,2006,52,108,36,4361
Region 1,2007,1,359,120,24758
Region 2,2007,1,598,93,26010
Region 3,2007,1,694,115,30592
Region 4,2007,1,2021,333,88106
Region 5,2007,1,1673,237,63407
Region 6,2007,1,1255,162,32126
Region 7,2007,1,335,90,14941
Region 8,2007,1,245,93,35107
Region 9,2007,1,1102,210,48906
Region 10,2007,1,104,37,5568
Region 1,2007,2,309,117,28330
Region 2,2007,2,490,91,27049
Region 3,2007,2,612,116,34606
Region 4,2007,2,1839,329,98278
Region 5,2007,2,1508,235,70507
Region 6,2007,2,1198,146,34693
Region 7,2007,2,318,92,20350
Region 8,2007,2,255,93,42010
Region 9,2007,2,1095,212,55503
Region 10,2007,2,137,36,5138
Region 1,2007,3,380,123,26408
Region 2,2007,3,512,87,26448
Region 3,2007,3,598,116,33320
Region 4,2007,3,1776,323,94537
Region 5,2007,3,1473,227,64828
Region 6,2007,3,1150,148,27997
Region 7,2007,3,346,89,20585
Region 8,2007,3,266,96,40501
Region 9,2007,3,1241,223,56041
Region 10,2007,3,167,38,4812
Region 1,2007,4,309,122,30608
Region 2,2007,4,691,94,29811
Region 3,2007,4,708,113,29240
Region 4,2007,4,2389,325,104206
Region 5,2007,4,1895,233,73824
Region 6,2007,4,2096,163,39880
Region 7,2007,4,536,92,23896
Region 8,2007,4,349,94,43199
Region 9,2007,4,1703,220,65052
Region 10,2007,4,212,39,6403
Region 1,2007,5,419,123,31628
Region 2,2007,5,670,93,31282
Region 3,2007,5,621,109,29730
Region 4,2007,5,2623,325,106131
Region 5,2007,5,2462,233,72259
Region 6,2007,5,2127,159,39876
Region 7,2007,5,678,91,22430
Region 8,2007,5,373,80,25044
Region 9,2007,5,1912,220,63596
Region 10,2007,5,235,39,6265
Region 1,2007,6,520,124,31232
Region 2,2007,6,730,93,32177
Region 3,2007,6,774,109,30834
Region 4,2007,6,3335,326,107419
Region 5,2007,6,2458,235,71016
Region 6,2007,6,2699,150,40837
Region 7,2007,6,672,90,24682
Region 8,2007,6,422,93,40806
Region 9,2007,6,2242,225,68976
Region 10,2007,6,345,39,6554
Region 1,2007,7,496,118,27038
Region 2,2007,7,703,88,28910
Region 3,2007,7,673,108,26490
Region 4,2007,7,3391,321,104806
Region 5,2007,7,2446,231,67110
Region 6,2007,7,2755,156,37940
Region 7,2007,7,575,90,21618
Region 8,2007,7,791,93,44069
Region 9,2007,7,1844,218,64481
Region 10,2007,7,357,38,6595
Region 1,2007,8,512,121,28017
Region 2,2007,8,648,85,26900
Region 3,2007,8,679,102,30638
Region 4,2007,8,3504,315,102788
Region 5,2007,8,2460,235,75279
Region 6,2007,8,2940,162,42310
Region 7,2007,8,572,89,20226
Region 8,2007,8,753,94,45071
Region 9,2007,8,1708,218,64003
Region 10,2007,8,272,39,6867
Region 1,2007,9,520,118,28518
Region 2,2007,9,547,87,28590
Region 3,2007,9,749,107,31842
Region 4,2007,9,2735,307,101660
Region 5,2007,9,2091,226,68923
Region 6,2007,9,2433,152,40747
Region 7,2007,9,344,83,18661
Region 8,2007,9,708,91,44546
Region 9,2007,9,1395,220,62828
Region 10,2007,9,279,37,6966
Region 1,2007,10,459,117,27844
Region 2,2007,10,579,88,27458
Region 3,2007,10,779,102,31145
Region 4,2007,10,2299,299,94703
Region 5,2007,10,2174,227,72960
Region 6,2007,10,1891,150,37870
Region 7,2007,10,272,81,19463
Region 8,2007,10,668,94,45444
Region 9,2007,10,1391,215,64773
Region 10,2007,10,203,35,6595
Region 1,2007,11,417,115,24310
Region 2,2007,11,731,84,27221
Region 3,2007,11,764,101,31339
Region 4,2007,11,1742,293,84202
Region 5,2007,11,1973,222,64865
Region 6,2007,11,1652,137,36043
Region 7,2007,11,266,77,17083
Region 8,2007,11,648,89,41043
Region 9,2007,11,1203,208,62920
Region 10,2007,11,201,35,6368
Region 1,2007,12,353,114,24834
Region 2,2007,12,522,80,25030
Region 3,2007,12,565,96,29542
Region 4,2007,12,1499,287,88809
Region 5,2007,12,1990,218,67320
Region 6,2007,12,853,130,29019
Region 7,2007,12,149,74,14751
Region 8,2007,12,487,92,41252
Region 9,2007,12,980,209,59198
Region 10,2007,12,164,33,5980
Region 1,2007,13,377,113,28057
Region 2,2007,13,477,78,24188
Region 3,2007,13,606,96,29938
Region 4,2007,13,1055,284,87477
Region 5,2007,13,1245,213,65977
Region 6,2007,13,935,130,33766
Region 7,2007,13,103,68,13536
Region 8,2007,13,374,88,40945
Region 9,2007,13,818,201,56624
Region 10,2007,13,158,32,5819
Region 1,2007,14,322,110,25481
Region 2,2007,14,363,71,19764
Region 3,2007,14,426,92,25608
Region 4,2007,14,813,273,76773
Region 5,2007,14,885,199,60751
Region 6,2007,14,1026,152,37548
Region 7,2007,14,93,67,15263
Region 8,2007,14,283,80,38186
Region 9,2007,14,689,211,57404
Region 10,2007,14,58,29,5177
Region 1,2007,15,284,102,24551
Region 2,2007,15,275,68,19427
Region 3,2007,15,364,88,25457
Region 4,2007,15,973,265,83282
Region 5,2007,15,818,196,59514
Region 6,2007,15,1059,149,35275
Region 7,2007,15,99,66,14327
Region 8,2007,15,168,74,33446
Region 9,2007,15,776,208,57166
Region 10,2007,15,53,24,4738
Region 1,2007,16,214,96,21135
Region 2,2007,16,219,66,20837
Region 3,2007,16,309,85,24937
Region 4,2007,16,867,254,79887
Region 5,2007,16,800,194,63353
Region 6,2007,16,792,145,35386
Region 7,2007,16,95,62,13456
Region 8,2007,16,198,81,38888
Region 9,2007,16,625,200,54008
Region 10,2007,16,60,23,4168
Region 1,2007,17,180,94,23459
Region 2,2007,17,206,61,20399
Region 3,2007,17,224,81,23939
Region 4,2007,17,781,252,78125
Region 5,2007,17,737,186,59969
Region 6,2007,17,725,128,32390
Region 7,2007,17,83,59,12637
Region 8,2007,17,126,79,37737
Region 9,2007,17,560,192,54977
Region 10,2007,17,73,20,3781
Region 1,2007,18,127,92,21061
Region 2,2007,18,168,58,19122
Region 3,2007,18,180,82,22930
Region 4,2007,18,607,234,62387
Region 5,2007,18,594,173,54585
Region 6,2007,18,650,142,33320
Region 7,2007,18,65,58,11607
Region 8,2007,18,119,71,36030
Region 9,2007,18,517,190,52284
Region 10,2007,18,50,19,3985
Region 1,2007,19,94,86,18846
Region 2,2007,19,140,59,19489
Region 3,2007,19,221,71,17930
Region 4,2007,19,503,225,58869
Region 5,2007,19,520,167,53295
Region 6,2007,19,644,131,32038
Region 7,2007,19,84,57,10675
Region 8,2007,19,124,67,34736
Region 9,2007,19,477,177,47420
Region 10,2007,19,53,17,2964
Region 1,2007,20,37,83,17803
Region 2,2007,20,157,56,17957
Region 3,2007,20,170,68,15694
Region 4,2007,20,402,214,56941
Region 5,2007,20,496,165,49271
Region 6,2007,20,595,131,31004
Region 7,2007,20,63,56,10232
Region 8,2007,20,88,68,34481
Region 9,2007,20,395,168,48829
Region 10,2007,20,39,16,2819
Region 1,2007,21,33,80,16492
Region 2,2007,21,165,47,15188
Region 3,2007,21,175,64,14912
Region 4,2007,21,383,196,52952
Region 5,2007,21,498,161,48061
Region 6,2007,21,505,111,27233
Region 7,2007,21,20,52,9150
Region 8,2007,21,69,58,30752
Region 9,2007,21,335,140,42296
Region 10,2007,21,60,16,2767
Region 1,2007,22,41,71,13171
Region 2,2007,22,129,41,12102
Region 3,2007,22,134,55,11360
Region 4,2007,22,386,167,45222
Region 5,2007,22,384,135,38092
Region 6,2007,22,515,110,26593
Region 7,2007,22,20,46,6851
Region 8,2007,22,95,55,25581
Region 9,2007,22,296,136,38593
Region 10,2007,22,58,15,2455
Region 1,2007,23,25,69,13034
Region 2,2007,23,105,42,13732
Region 3,2007,23,118,50,12747
Region 4,2007,23,262,165,42494
Region 5,2007,23,305,131,37940
Region 6,2007,23,456,108,27160
Region 7,2007,23,14,40,6104
Region 8,2007,23,75,51,29691
Region 9,2007,23,290,124,39620
Region 10,2007,23,29,16,2675
Region 1,2007,24,35,65,12172
Region 2,2007,24,115,40,13312
Region 3,2007,24,113,46,13223
Region 4,2007,24,241,160,41191
Region 5,2007,24,269,125,37037
Region 6,2007,24,433,109,26912
Region 7,2007,24,10,42,7451
Region 8,2007,24,81,51,27866
Region 9,2007,24,295,117,36288
Region 10,2007,24,22,16,2530
Region 1,2007,25,41,64,12271
Region 2,2007,25,109,39,12881
Region 3,2007,25,101,43,12495
Region 4,2007,25,169,154,42595
Region 5,2007,25,277,127,37314
Region 6,2007,25,383,107,26294
Region 7,2007,25,12,41,6437
Region 8,2007,25,65,48,26759
Region 9,2007,25,264,112,36950
Region 10,2007,25,35,14,2382
Region 1,2007,26,42,65,12555
Region 2,2007,26,74,38,13023
Region 3,2007,26,92,44,12651
Region 4,2007,26,194,148,44282
Region 5,2007,26,261,126,36509
Region 6,2007,26,431,104,23944
Region 7,2007,26,13,39,6198
Region 8,2007,26,70,51,29451
Region 9,2007,26,259,113,37359
Region 10,2007,26,19,14,2404
Region 1,2007,27,32,60,10209
Region 2,2007,27,85,37,11574
Region 3,2007,27,66,40,9320
Region 4,2007,27,205,147,31299
Region 5,2007,27,220,121,31899
Region 6,2007,27,283,105,21851
Region 7,2007,27,14,39,5485
Region 8,2007,27,63,49,24641
Region 9,2007,27,169,102,28375
Region 10,2007,27,32,11,1734
Region 1,2007,28,37,60,11738
Region 2,2007,28,52,38,12705
Region 3,2007,28,87,37,10639
Region 4,2007,28,239,147,39043
Region 5,2007,28,166,123,34613
Region 6,2007,28,207,98,20682
Region 7,2007,28,11,37,6468
Region 8,2007,28,86,48,28324
Region 9,2007,28,172,98,32903
Region 10,2007,28,29,11,1925
Region 1,2007,29,31,61,11806
Region 2,2007,29,53,38,12254
Region 3,2007,29,69,37,11715
Region 4,2007,29,172,142,39722
Region 5,2007,29,230,119,36275
Region 6,2007,29,378,103,25953
Region 7,2007,29,18,39,6976
Region 8,2007,29,84,49,28860
Region 9,2007,29,149,98,31050
Region 10,2007,29,27,12,1963
Region 1,2007,30,18,58,10171
Region 2,2007,30,65,37,11703
Region 3,2007,30,72,36,10468
Region 4,2007,30,264,143,42385
Region 5,2007,30,228,117,34495
Region 6,2007,30,414,104,26407
Region 7,2007,30,14,38,6662
Region 8,2007,30,73,48,27478
Region 9,2007,30,173,99,33623
Region 10,2007,30,35,11,1849
Region 1,2007,31,20,59,10931
Region 2,2007,31,50,36,11439
Region 3,2007,31,58,37,11765
Region 4,2007,31,163,139,33503
Region 5,2007,31,150,114,33515
Region 6,2007,31,320,99,22944
Region 7,2007,31,10,36,5704
Region 8,2007,31,63,45,29545
Region 9,2007,31,176,100,33141
Region 10,2007,31,27,12,1674
Region 1,2007,32,21,59,11163
Region 2,2007,32,45,37,12359
Region 3,2007,32,61,32,11749
Region 4,2007,32,217,136,37295
Region 5,2007,32,250,116,35910
Region 6,2007,32,264,97,19784
Region 7,2007,32,14,37,6553
Region 8,2007,32,83,46,29275
Region 9,2007,32,188,95,34201
Region 10,2007,32,29,12,1865
Region 1,2007,33,26,60,11428
Region 2,2007,33,72,37,13030
Region 3,2007,33,74,34,12311
Region 4,2007,33,235,130,37908
Region 5,2007,33,237,116,36072
Region 6,2007,33,356,101,26067
Region 7,2007,33,13,37,5822
Region 8,2007,33,66,47,28514
Region 9,2007,33,171,92,34325
Region 10,2007,33,33,12,2103
Region 1,2007,34,31,60,12273
Region 2,2007,34,69,34,12180
Region 3,2007,34,68,33,12155
Region 4,2007,34,259,132,40398
Region 5,2007,34,249,114,36354
Region 6,2007,34,419,105,25750
Region 7,2007,34,11,38,7087
Region 8,2007,34,66,46,28216
Region 9,2007,34,248,97,34164
Region 10,2007,34,28,12,2052
Region 1,2007,35,32,61,13152
Region 2,2007,35,44,34,11881
Region 3,2007,35,91,31,11975
Region 4,2007,35,292,135,45844
Region 5,2007,35,298,118,39049
Region 6,2007,35,406,103,25767
Region 7,2007,35,15,38,6825
Region 8,2007,35,77,45,28153
Region 9,2007,35,243,76,28652
Region 10,2007,35,28,11,1921
Region 1,2007,36,29,62,12920
Region 2,2007,36,32,33,10939
Region 3,2007,36,135,32,10910
Region 4,2007,36,318,133,39007
Region 5,2007,36,340,117,32723
Region 6,2007,36,282,94,20470
Region 7,2007,36,17,37,7510
Region 8,2007,36,92,46,24321
Region 9,2007,36,282,77,26855
Region 10,2007,36,27,10,1729
Region 1,2007,37,33,63,14805
Region 2,2007,37,41,31,11585
Region 3,2007,37,129,32,12931
Region 4,2007,37,226,125,44499
Region 5,2007,37,329,117,35614
Region 6,2007,37,500,101,25555
Region 7,2007,37,30,36,6812
Region 8,2007,37,70,46,27912
Region 9,2007,37,300,76,29814
Region 10,2007,37,36,11,1982
Region 1,2007,38,43,63,14414
Region 2,2007,38,44,32,12372
Region 3,2007,38,131,32,12470
Region 4,2007,38,174,118,39700
Region 5,2007,38,381,114,35766
Region 6,2007,38,710,103,28901
Region 7,2007,38,25,38,5502
Region 8,2007,38,72,45,27672
Region 9,2007,38,289,76,29733
Region 10,2007,38,44,11,1748
Region 1,2007,39,62,64,15592
Region 2,2007,39,67,32,12693
Region 3,2007,39,526,91,73882
Region 4,2007,39,142,122,43050
Region 5,2007,39,371,117,35601
Region 6,2007,39,566,100,26117
Region 7,2007,39,18,34,5169
Region 8,2007,39,59,47,27851
Region 9,2007,39,358,85,31518
Region 10,2007,39,59,11,2150
Region 1,2007,40,173,112,26727
Region 2,2007,40,1082,84,94541
Region 3,2007,40,629,133,90951
Region 4,2007,40,1404,307,100218
Region 5,2007,40,695,203,61985
Region 6,2007,40,866,168,40775
Region 7,2007,40,72,67,14239
Region 8,2007,40,172,77,35445
Region 9,2007,40,495,194,56165
Region 10,2007,40,53,28,5181
Region 1,2007,41,189,114,25598
Region 2,2007,41,1051,87,87543
Region 3,2007,41,782,137,100982
Region 4,2007,41,1509,321,98383
Region 5,2007,41,752,208,62500
Region 6,2007,41,1076,173,40149
Region 7,2007,41,48,68,14548
Region 8,2007,41,268,80,37796
Region 9,2007,41,696,209,56269
Region 10,2007,41,73,32,5358
Region 1,2007,42,190,114,28770
Region 2,2007,42,1281,88,91423
Region 3,2007,42,722,141,92789
Region 4,2007,42,1618,330,110197
Region 5,2007,42,813,220,72099
Region 6,2007,42,1159,166,41421
Region 7,2007,42,101,68,16524
Region 8,2007,42,274,78,37796
Region 9,2007,42,718,211,60336
Region 10,2007,42,65,33,5817
Region 1,2007,43,244,114,29133
Region 2,2007,43,1332,90,91421
Region 3,2007,43,786,143,75133
Region 4,2007,43,1615,347,113767
Region 5,2007,43,959,216,71728
Region 6,2007,43,1253,170,42203
Region 7,2007,43,116,68,16644
Region 8,2007,43,280,82,38893
Region 9,2007,43,776,209,61149
Region 10,2007,43,73,38,6609
Region 1,2007,44,249,116,29222
Region 2,2007,44,1528,91,91266
Region 3,2007,44,753,143,72742
Region 4,2007,44,1766,344,112420
Region 5,2007,44,927,231,74115
Region 6,2007,44,1371,160,42026
Region 7,2007,44,165,70,17771
Region 8,2007,44,365,83,39104
Region 9,2007,44,684,206,61262
Region 10,2007,44,107,41,7176
Region 1,2007,45,241,114,29883
Region 2,2007,45,1678,90,91474
Region 3,2007,45,832,143,73084
Region 4,2007,45,2006,353,119903
Region 5,2007,45,1070,247,77769
Region 6,2007,45,1474,176,43298
Region 7,2007,45,103,69,17833
Region 8,2007,45,389,90,43375
Region 9,2007,45,755,212,62113
Region 10,2007,45,139,45,7985
Region 1,2007,46,209,113,28186
Region 2,2007,46,1657,89,87764
Region 3,2007,46,898,143,74991
Region 4,2007,46,2534,353,114896
Region 5,2007,46,1147,242,73549
Region 6,2007,46,1357,167,42324
Region 7,2007,46,101,69,14631
Region 8,2007,46,417,89,43144
Region 9,2007,46,640,208,58948
Region 10,2007,46,144,43,7851
Region 1,2007,47,211,113,18776
Region 2,2007,47,1613,85,77220
Region 3,2007,47,953,143,63804
Region 4,2007,47,2229,352,86062
Region 5,2007,47,922,244,56039
Region 6,2007,47,1419,180,36219
Region 7,2007,47,104,73,14008
Region 8,2007,47,267,82,30181
Region 9,2007,47,710,213,46062
Region 10,2007,47,142,38,5580
Region 1,2007,48,251,114,27805
Region 2,2007,48,1852,88,89614
Region 3,2007,48,983,140,73952
Region 4,2007,48,2194,344,115874
Region 5,2007,48,1037,248,73338
Region 6,2007,48,1563,173,43822
Region 7,2007,48,120,75,18362
Region 8,2007,48,290,83,39515
Region 9,2007,48,770,208,59088
Region 10,2007,48,111,40,6789
Region 1,2007,49,256,110,25383
Region 2,2007,49,1728,89,86594
Region 3,2007,49,921,138,63994
Region 4,2007,49,2082,344,108798
Region 5,2007,49,1016,237,72336
Region 6,2007,49,1065,168,37462
Region 7,2007,49,175,72,17299
Region 8,2007,49,321,81,38760
Region 9,2007,49,741,208,58979
Region 10,2007,49,131,40,6658
Region 1,2007,50,222,116,25667
Region 2,2007,50,1896,87,86568
Region 3,2007,50,412,88,28527
Region 4,2007,50,2093,349,109825
Region 5,2007,50,1064,247,68498
Region 6,2007,50,869,166,34377
Region 7,2007,50,174,73,12399
Region 8,2007,50,293,81,36521
Region 9,2007,50,932,206,54841
Region 10,2007,50,136,40,6193
Region 1,2007,51,197,111,22252
Region 2,2007,51,1867,84,83107
Region 3,2007,51,1100,141,66298
Region 4,2007,51,2094,328,90050
Region 5,2007,51,1161,233,57787
Region 6,2007,51,805,147,30182
Region 7,2007,51,113,71,11786
Region 8,2007,51,342,80,35736
Region 9,2007,51,954,188,48692
Region 10,2007,51,117,37,5972
Region 1,2007,52,215,112,16140
Region 2,2007,52,1968,88,77259
Region 3,2007,52,1047,143,55716
Region 4,2007,52,1959,322,61385
Region 5,2007,52,1227,230,47432
Region 6,2007,52,858,152,25353
Region 7,2007,52,156,69,8311
Region 8,2007,52,316,81,25429
Region 9,2007,52,1051,191,35459
Region 10,2007,52,105,38,5162
Region 1,2008,1,245,110,18341
Region 2,2008,1,2000,90,80864
Region 3,2008,1,1041,147,65048
Region 4,2008,1,1998,337,75483
Region 5,2008,1,1418,237,54196
Region 6,2008,1,1170,169,31327
Region 7,2008,1,181,75,12876
Region 8,2008,1,310,77,43064
Region 9,2008,1,1226,203,43287
Region 10,2008,1,117,41,6117
Region 1,2008,2,266,110,23616
Region 2,2008,2,1910,86,89548
Region 3,2008,2,1105,142,71571
Region 4,2008,2,2062,335,109976
Region 5,2008,2,1500,241,72674
Region 6,2008,2,2024,183,43242
Region 7,2008,2,235,74,15884
Region 8,2008,2,388,86,39984
Region 9,2008,2,1485,211,58639
Region 10,2008,2,140,41,6310
Region 1,2008,3,228,112,23088
Region 2,2008,3,2019,90,87832
Region 3,2008,3,1222,146,67950
Region 4,2008,3,2568,343,108255
Region 5,2008,3,1911,243,68653
Region 6,2008,3,1786,170,39563
Region 7,2008,3,267,75,16964
Region 8,2008,3,381,81,37983
Region 9,2008,3,1623,211,60355
Region 10,2008,3,192,40,6323
Region 1,2008,4,309,110,25377
Region 2,2008,4,2564,92,89664
Region 3,2008,4,1560,146,69547
Region 4,2008,4,3834,341,107634
Region 5,2008,4,2614,247,67021
Region 6,2008,4,2928,169,41216
Region 7,2008,4,416,74,17218
Region 8,2008,4,542,86,38130
Region 9,2008,4,2152,205,55010
Region 10,2008,4,252,38,5866
Region 1,2008,5,507,112,27375
Region 2,2008,5,3246,84,91448
Region 3,2008,5,1987,143,66414
Region 4,2008,5,6558,342,124026
Region 5,2008,5,3619,252,73955
Region 6,2008,5,4462,177,47260
Region 7,2008,5,818,75,18870
Region 8,2008,5,823,85,41771
Region 9,2008,5,2439,208,62539
Region 10,2008,5,353,36,5951
Region 1,2008,6,922,114,30178
Region 2,2008,6,3952,87,97630
Region 3,2008,6,3095,145,80215
Region 4,2008,6,9549,346,127572
Region 5,2008,6,4583,246,83349
Region 6,2008,6,4480,181,47856
Region 7,2008,6,1083,76,19230
Region 8,2008,6,1025,82,40753
Region 9,2008,6,2816,212,63053
Region 10,2008,6,391,37,6856
Region 1,2008,7,1049,111,28577
Region 2,2008,7,3998,83,93598
Region 3,2008,7,3057,147,74527
Region 4,2008,7,8406,347,126516
Region 5,2008,7,4787,245,83016
Region 6,2008,7,4175,187,47264
Region 7,2008,7,1330,77,19339
Region 8,2008,7,1260,83,42317
Region 9,2008,7,3181,201,60917
Region 10,2008,7,382,37,7139
Region 1,2008,8,1017,110,26979
Region 2,2008,8,3745,88,90438
